session_id,station_id,station_name,latitude,longitude,total_chargers,start_time,duration_minutes,energy_kwh,charger_type,vehicle_model,cost_inr
S023277,ST003,ChargeZone - Baner Road,18.559,73.7868,5,2024-06-17 09:03:00,53,10.1,DC Fast,Mahindra BE 6e,156
S023278,ST041,Jio-BP EV - Wakad,18.5985,73.7615,5,2024-09-10 12:12:00,38,8.3,DC Fast,Hyundai Ioniq 5,134
S023279,ST019,Tata Power EZ - Wakad,18.5985,73.7615,4,2024-04-16 06:55:00,41,7.4,DC Fast,BYD Atto 3,104
S023280,ST001,ChargeZone - Hinjewadi Phase 1,18.5912,73.7389,6,2024-07-25 18:45:00,72,14.6,AC Level 2,Ather 450X,248
S023281,ST038,HPCL EV - Baner,18.559,73.7868,3,2024-10-29 17:26:00,45,9.5,DC Fast,Ather 450X,159
S023282,ST050,MG EV Hub - Hadapsar,18.5018,73.926,3,2024-02-15 09:03:00,70,14.0,DC Fast,Kia EV6,216
S023283,ST022,Ather Grid - FC Road,18.5308,73.8474,3,2024-11-11 23:30:00,34,8.6,DC Fast,Tata Tiago EV,141
S023284,ST046,MG EV Hub - Magarpatta,18.5089,73.9259,4,2024-09-27 14:37:00,58,14.4,AC Level 2,Hyundai Ioniq 5,221
S023285,ST044,MG EV Hub - Hinjewadi,18.5912,73.7389,4,2024-07-30 10:27:00,54,12.3,DC Fast,Tata Tigor EV,173
S023286,ST026,Ather Grid - Viman Nagar,18.5679,73.9143,3,2024-07-01 01:50:00,54,11.1,AC Level 2,Mahindra XUV400,156
S023287,ST002,ChargeZone - Magarpatta City,18.5089,73.9259,6,2024-04-15 17:56:00,70,13.8,DC Fast,Mahindra BE 6e,201
S023288,ST022,Ather Grid - FC Road,18.5308,73.8474,3,2024-05-16 13:09:00,35,8.9,DC Fast,Mahindra BE 6e,144
S023289,ST014,Tata Power EZ - Kharadi,18.5538,73.9394,5,2024-10-14 19:08:00,78,14.5,AC Level 2,Tata Tiago EV,253
S023290,ST011,Tata Power EZ - Phoenix Marketcity,18.5635,73.917,8,2024-04-15 06:07:00,108,21.0,AC Level 2,Hyundai Ioniq 5,369
S023291,ST001,ChargeZone - Hinjewadi Phase 1,18.5912,73.7389,6,2024-09-06 19:23:00,31,7.4,DC Fast,Kia EV6,122
S023292,ST021,Ather Grid - Koregaon Park,18.5362,73.8938,3,2024-12-30 17:21:00,69,17.6,AC Level 2,Tata Tiago EV,287
S023293,ST042,Jio-BP EV - Kharadi,18.5538,73.9394,5,2024-09-16 08:41:00,51,11.5,AC Level 2,Tata Nexon EV,161
S023294,ST031,BPCL EV - Swargate,18.5018,73.8674,4,2024-05-04 23:00:00,47,11.2,AC Level 2,Mahindra XUV400,166
S023295,ST035,HPCL EV - Kharadi,18.5538,73.9394,4,2024-12-20 14:57:00,75,15.4,DC Fast,Hyundai Ioniq 5,216
S023296,ST017,Tata Power EZ - Pimpri,18.6279,73.8009,5,2024-05-18 00:30:00,100,20.3,AC Level 2,Hyundai Ioniq 5,323
S023297,ST022,Ather Grid - FC Road,18.5308,73.8474,3,2024-10-10 09:16:00,91,22.5,AC Level 2,Hyundai Ioniq 5,398
S023298,ST014,Tata Power EZ - Kharadi,18.5538,73.9394,5,2024-08-13 14:53:00,76,19.7,AC Level 2,Ather 450X,298
S023299,ST004,ChargeZone - Wakad,18.5985,73.7615,5,2024-01-29 17:19:00,52,11.6,DC Fast,Kia EV6,201
S023300,ST004,ChargeZone - Wakad,18.5985,73.7615,5,2024-12-07 18:47:00,32,7.0,DC Fast,Mahindra BE 6e,122
S023301,ST031,BPCL EV - Swargate,18.5018,73.8674,4,2024-12-07 21:24:00,58,12.4,DC Fast,MG Comet EV,223
S023302,ST010,ChargeZone - Pashan,18.5371,73.7977,3,2024-10-10 19:22:00,40,8.7,DC Fast,MG ZS EV,146
S023303,ST046,MG EV Hub - Magarpatta,18.5089,73.9259,4,2024-06-19 10:34:00,30,5.5,DC Fast,Hyundai Kona Electric,95
S023304,ST025,Ather Grid - Kothrud,18.5074,73.8077,3,2024-03-27 17:54:00,21,4.7,DC Fast,Ola S1 Pro,79
S023305,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-06-29 06:11:00,39,7.6,DC Fast,Tata Nexon EV,123
S023306,ST002,ChargeZone - Magarpatta City,18.5089,73.9259,6,2024-09-13 20:11:00,65,16.2,DC Fast,Tata Tigor EV,273
S023307,ST046,MG EV Hub - Magarpatta,18.5089,73.9259,4,2024-03-21 07:08:00,32,8.6,DC Fast,Ather 450X,129
S023308,ST003,ChargeZone - Baner Road,18.559,73.7868,5,2024-02-06 09:44:00,82,15.8,AC Level 2,Hyundai Ioniq 5,224
S023309,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-04-16 10:13:00,49,9.2,DC Fast,Ola S1 Pro,139
S023310,ST005,ChargeZone - Pimpri Chinchwad,18.6279,73.8009,4,2024-12-04 08:07:00,56,11.6,DC Fast,Tata Tigor EV,167
S023311,ST046,MG EV Hub - Magarpatta,18.5089,73.9259,4,2024-06-19 11:09:00,32,6.7,DC Fast,Tata Punch EV,120
S023312,ST026,Ather Grid - Viman Nagar,18.5679,73.9143,3,2024-02-05 21:15:00,95,22.5,AC Level 2,BYD Atto 3,377
S023313,ST026,Ather Grid - Viman Nagar,18.5679,73.9143,3,2024-11-12 08:16:00,68,14.6,AC Level 2,Kia EV6,206
S023314,ST037,HPCL EV - Viman Nagar,18.5679,73.9143,4,2024-11-05 09:48:00,83,20.5,AC Level 2,Mahindra XUV400,307
S023315,ST013,Tata Power EZ - Hadapsar,18.5018,73.926,4,2024-06-05 18:24:00,70,14.0,DC Fast,Kia EV6,210
S023316,ST008,ChargeZone - Deccan Gymkhana,18.5197,73.8419,3,2024-09-02 22:01:00,27,7.1,DC Fast,Kia EV6,111
S023317,ST014,Tata Power EZ - Kharadi,18.5538,73.9394,5,2024-09-06 19:34:00,50,13.3,DC Fast,Hyundai Ioniq 5,220
S023318,ST018,Tata Power EZ - Kothrud,18.5074,73.8077,4,2024-05-03 07:22:00,63,12.8,DC Fast,BYD Atto 3,181
S023319,ST013,Tata Power EZ - Hadapsar,18.5018,73.926,4,2024-10-16 07:40:00,26,6.8,DC Fast,Tata Punch EV,108
S023320,ST004,ChargeZone - Wakad,18.5985,73.7615,5,2024-01-08 20:14:00,112,20.4,AC Level 2,Mahindra XUV400,333
S023321,ST041,Jio-BP EV - Wakad,18.5985,73.7615,5,2024-01-07 17:05:00,28,7.2,DC Fast,Hyundai Kona Electric,129
S023322,ST043,Jio-BP EV - Viman Nagar,18.5679,73.9143,5,2024-11-13 12:32:00,61,12.8,AC Level 2,Tata Punch EV,193
S023323,ST011,Tata Power EZ - Phoenix Marketcity,18.5635,73.917,8,2024-12-28 22:55:00,33,6.8,DC Fast,MG ZS EV,108
S023324,ST031,BPCL EV - Swargate,18.5018,73.8674,4,2024-11-17 12:12:00,50,11.7,DC Fast,Mahindra BE 6e,183
S023325,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-11-11 13:01:00,45,11.5,AC Level 2,Ola S1 Pro,177
S023326,ST012,Tata Power EZ - Westend Mall Aundh,18.5584,73.807,6,2024-05-12 19:23:00,105,24.7,AC Level 2,Kia EV6,421
S023327,ST050,MG EV Hub - Hadapsar,18.5018,73.926,3,2024-04-27 11:08:00,74,13.5,DC Fast,Mahindra XUV400,221
S023328,ST039,Jio-BP EV - Hinjewadi,18.5912,73.7389,6,2024-08-15 09:48:00,69,13.5,DC Fast,MG Comet EV,242
S023329,ST036,HPCL EV - Hinjewadi,18.5912,73.7389,4,2024-03-24 19:42:00,109,26.5,AC Level 2,Tata Punch EV,404
S023330,ST021,Ather Grid - Koregaon Park,18.5362,73.8938,3,2024-07-15 20:59:00,62,16.2,DC Fast,Tata Nexon EV,290
S023331,ST005,ChargeZone - Pimpri Chinchwad,18.6279,73.8009,4,2024-09-06 12:58:00,117,24.0,AC Level 2,Tata Punch EV,407
S023332,ST019,Tata Power EZ - Wakad,18.5985,73.7615,4,2024-12-25 03:00:00,49,10.2,AC Level 2,Hyundai Ioniq 5,155
S023333,ST031,BPCL EV - Swargate,18.5018,73.8674,4,2024-08-04 15:30:00,73,17.5,DC Fast,Tata Tigor EV,255
S023334,ST009,ChargeZone - Katraj,18.453,73.8671,3,2024-06-14 17:14:00,111,29.0,AC Level 2,Mahindra XUV400,450
S023335,ST012,Tata Power EZ - Westend Mall Aundh,18.5584,73.807,6,2024-10-04 19:10:00,65,12.2,AC Level 2,Tata Tiago EV,198
S023336,ST031,BPCL EV - Swargate,18.5018,73.8674,4,2024-02-13 12:04:00,34,8.6,DC Fast,Hyundai Ioniq 5,125
S023337,ST024,Ather Grid - Hinjewadi,18.5912,73.7389,3,2024-01-08 05:15:00,120,24.2,AC Level 2,Mahindra XUV400,388
S023338,ST027,Ather Grid - Wakad,18.5985,73.7615,3,2024-05-15 18:19:00,96,25.4,AC Level 2,MG ZS EV,453
S023339,ST002,ChargeZone - Magarpatta City,18.5089,73.9259,6,2024-12-20 19:10:00,42,10.8,DC Fast,Tata Tiago EV,170
S023340,ST045,MG EV Hub - Baner,18.559,73.7868,4,2024-05-16 09:59:00,113,21.4,AC Level 2,Tata Nexon EV,379
S023341,ST008,ChargeZone - Deccan Gymkhana,18.5197,73.8419,3,2024-11-17 18:11:00,109,28.0,AC Level 2,BYD Atto 3,429
S023342,ST012,Tata Power EZ - Westend Mall Aundh,18.5584,73.807,6,2024-04-12 21:40:00,76,17.7,AC Level 2,Tata Tigor EV,254
S023343,ST001,ChargeZone - Hinjewadi Phase 1,18.5912,73.7389,6,2024-08-28 05:15:00,62,11.7,DC Fast,Tata Punch EV,206
S023344,ST015,Tata Power EZ - Hinjewadi,18.5912,73.7389,6,2024-10-23 21:59:00,100,19.0,AC Level 2,Ola S1 Pro,291
S023345,ST021,Ather Grid - Koregaon Park,18.5362,73.8938,3,2024-08-11 09:11:00,27,6.3,DC Fast,MG ZS EV,113
S023346,ST001,ChargeZone - Hinjewadi Phase 1,18.5912,73.7389,6,2024-04-30 19:16:00,116,22.5,AC Level 2,Hyundai Kona Electric,334
S023347,ST027,Ather Grid - Wakad,18.5985,73.7615,3,2024-01-01 13:22:00,44,11.3,DC Fast,Hyundai Kona Electric,201
S023348,ST039,Jio-BP EV - Hinjewadi,18.5912,73.7389,6,2024-04-29 18:12:00,57,13.9,AC Level 2,Ather 450X,203
S023349,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-05-16 13:23:00,85,16.1,AC Level 2,Hyundai Ioniq 5,235
S023350,ST015,Tata Power EZ - Hinjewadi,18.5912,73.7389,6,2024-05-29 12:16:00,71,16.9,DC Fast,MG ZS EV,254
S023351,ST044,MG EV Hub - Hinjewadi,18.5912,73.7389,4,2024-04-04 22:12:00,21,4.3,DC Fast,Hyundai Kona Electric,66
S023352,ST018,Tata Power EZ - Kothrud,18.5074,73.8077,4,2024-05-12 05:52:00,61,15.5,AC Level 2,Ola S1 Pro,240
S023353,ST031,BPCL EV - Swargate,18.5018,73.8674,4,2024-05-08 14:01:00,119,23.9,AC Level 2,Mahindra XUV400,420
S023354,ST002,ChargeZone - Magarpatta City,18.5089,73.9259,6,2024-07-06 03:58:00,77,19.9,AC Level 2,Ola S1 Pro,303
S023355,ST001,ChargeZone - Hinjewadi Phase 1,18.5912,73.7389,6,2024-10-07 16:53:00,93,23.9,AC Level 2,Tata Tiago EV,411
S023356,ST001,ChargeZone - Hinjewadi Phase 1,18.5912,73.7389,6,2024-11-05 04:22:00,119,23.2,AC Level 2,Ather 450X,345
S023357,ST015,Tata Power EZ - Hinjewadi,18.5912,73.7389,6,2024-09-20 19:35:00,59,14.1,DC Fast,MG Comet EV,212
S023358,ST034,HPCL EV - Shivajinagar,18.5308,73.8474,4,2024-01-08 21:03:00,86,18.8,AC Level 2,MG ZS EV,338
S023359,ST014,Tata Power EZ - Kharadi,18.5538,73.9394,5,2024-09-05 10:02:00,53,12.8,DC Fast,Ather 450X,221
S023360,ST050,MG EV Hub - Hadapsar,18.5018,73.926,3,2024-01-08 17:01:00,24,6.3,DC Fast,Tata Punch EV,98
S023361,ST022,Ather Grid - FC Road,18.5308,73.8474,3,2024-03-20 21:50:00,84,21.6,AC Level 2,Mahindra BE 6e,352
S023362,ST046,MG EV Hub - Magarpatta,18.5089,73.9259,4,2024-05-11 07:17:00,21,3.8,DC Fast,MG ZS EV,65
S023363,ST012,Tata Power EZ - Westend Mall Aundh,18.5584,73.807,6,2024-12-05 07:24:00,51,10.6,AC Level 2,Tata Punch EV,187
S023364,ST037,HPCL EV - Viman Nagar,18.5679,73.9143,4,2024-04-14 19:26:00,92,17.9,AC Level 2,MG Comet EV,254
S023365,ST015,Tata Power EZ - Hinjewadi,18.5912,73.7389,6,2024-08-28 15:25:00,58,11.9,DC Fast,BYD Atto 3,202
S023366,ST027,Ather Grid - Wakad,18.5985,73.7615,3,2024-01-31 13:02:00,42,9.5,DC Fast,Tata Tigor EV,133
S023367,ST040,Jio-BP EV - Baner,18.559,73.7868,5,2024-03-25 07:58:00,113,27.6,AC Level 2,Ather 450X,467
S023368,ST010,ChargeZone - Pashan,18.5371,73.7977,3,2024-03-08 09:48:00,117,25.5,AC Level 2,Mahindra XUV400,367
S023369,ST036,HPCL EV - Hinjewadi,18.5912,73.7389,4,2024-08-21 19:49:00,30,6.5,DC Fast,MG ZS EV,115
S023370,ST010,ChargeZone - Pashan,18.5371,73.7977,3,2024-09-06 06:16:00,20,4.9,DC Fast,Ola S1 Pro,85
S023371,ST001,ChargeZone - Hinjewadi Phase 1,18.5912,73.7389,6,2024-04-05 23:38:00,30,7.0,DC Fast,Tata Tigor EV,122
S023372,ST030,BPCL EV - Hadapsar,18.5018,73.926,4,2024-11-05 06:07:00,85,19.7,AC Level 2,BYD Atto 3,330
S023373,ST028,Ather Grid - Pimpri,18.6279,73.8009,3,2024-03-31 20:27:00,108,20.1,AC Level 2,Mahindra BE 6e,352
S023374,ST031,BPCL EV - Swargate,18.5018,73.8674,4,2024-08-06 20:54:00,32,7.5,DC Fast,Ola S1 Pro,118
S023375,ST043,Jio-BP EV - Viman Nagar,18.5679,73.9143,5,2024-11-08 19:33:00,52,13.0,AC Level 2,Mahindra BE 6e,231
S023376,ST002,ChargeZone - Magarpatta City,18.5089,73.9259,6,2024-01-21 06:08:00,65,14.4,DC Fast,MG Comet EV,225
S023377,ST034,HPCL EV - Shivajinagar,18.5308,73.8474,4,2024-01-02 21:03:00,111,21.5,AC Level 2,MG Comet EV,315
S023378,ST044,MG EV Hub - Hinjewadi,18.5912,73.7389,4,2024-05-28 08:27:00,114,25.8,AC Level 2,BYD Atto 3,368
S023379,ST011,Tata Power EZ - Phoenix Marketcity,18.5635,73.917,8,2024-06-04 08:58:00,74,14.1,DC Fast,Hyundai Ioniq 5,212
S023380,ST042,Jio-BP EV - Kharadi,18.5538,73.9394,5,2024-01-12 09:46:00,45,11.1,AC Level 2,Hyundai Kona Electric,186
S023381,ST009,ChargeZone - Katraj,18.453,73.8671,3,2024-03-30 14:26:00,64,11.5,DC Fast,Mahindra XUV400,174
S023382,ST007,ChargeZone - Kharadi,18.5538,73.9394,4,2024-06-02 13:18:00,56,10.4,DC Fast,Kia EV6,171
S023383,ST021,Ather Grid - Koregaon Park,18.5362,73.8938,3,2024-09-06 19:12:00,31,8.1,DC Fast,Tata Tiago EV,133
S023384,ST033,BPCL EV - Wakad,18.5985,73.7615,4,2024-04-21 21:10:00,119,23.2,AC Level 2,Ather 450X,377
S023385,ST007,ChargeZone - Kharadi,18.5538,73.9394,4,2024-08-04 05:33:00,66,14.7,DC Fast,MG ZS EV,218
S023386,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-02-14 12:21:00,43,9.5,DC Fast,Mahindra BE 6e,147
S023387,ST026,Ather Grid - Viman Nagar,18.5679,73.9143,3,2024-05-23 08:52:00,59,15.0,DC Fast,Kia EV6,215
S023388,ST025,Ather Grid - Kothrud,18.5074,73.8077,3,2024-01-25 12:08:00,98,23.9,AC Level 2,Tata Punch EV,352
S023389,ST031,BPCL EV - Swargate,18.5018,73.8674,4,2024-08-29 20:10:00,61,13.4,AC Level 2,Kia EV6,207
S023390,ST018,Tata Power EZ - Kothrud,18.5074,73.8077,4,2024-08-08 12:46:00,53,11.7,DC Fast,MG ZS EV,187
S023391,ST014,Tata Power EZ - Kharadi,18.5538,73.9394,5,2024-10-03 10:28:00,60,11.9,AC Level 2,BYD Atto 3,189
S023392,ST040,Jio-BP EV - Baner,18.559,73.7868,5,2024-02-08 06:14:00,52,11.5,DC Fast,Ola S1 Pro,178
S023393,ST048,MG EV Hub - Koregaon Park,18.5362,73.8938,3,2024-04-15 06:16:00,29,6.4,DC Fast,Tata Tigor EV,102
S023394,ST018,Tata Power EZ - Kothrud,18.5074,73.8077,4,2024-05-23 12:32:00,56,10.9,AC Level 2,MG ZS EV,156
S023395,ST036,HPCL EV - Hinjewadi,18.5912,73.7389,4,2024-12-23 20:15:00,93,18.1,AC Level 2,Hyundai Ioniq 5,261
S023396,ST034,HPCL EV - Shivajinagar,18.5308,73.8474,4,2024-02-25 06:54:00,47,8.7,AC Level 2,BYD Atto 3,137
S023397,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-05-09 19:14:00,120,28.9,AC Level 2,MG Comet EV,425
S023398,ST009,ChargeZone - Katraj,18.453,73.8671,3,2024-08-06 11:09:00,55,12.6,DC Fast,MG ZS EV,216
S023399,ST046,MG EV Hub - Magarpatta,18.5089,73.9259,4,2024-01-09 08:22:00,45,9.6,AC Level 2,Tata Punch EV,168
S023400,ST033,BPCL EV - Wakad,18.5985,73.7615,4,2024-03-18 21:12:00,104,21.0,AC Level 2,Ola S1 Pro,332
S023401,ST048,MG EV Hub - Koregaon Park,18.5362,73.8938,3,2024-07-01 17:06:00,45,10.9,DC Fast,Mahindra XUV400,193
S023402,ST033,BPCL EV - Wakad,18.5985,73.7615,4,2024-10-16 16:30:00,28,7.2,DC Fast,Tata Punch EV,106
S023403,ST016,Tata Power EZ - Koregaon Park,18.5362,73.8938,4,2024-09-08 18:00:00,105,20.1,AC Level 2,MG Comet EV,321
S023404,ST037,HPCL EV - Viman Nagar,18.5679,73.9143,4,2024-10-24 19:30:00,70,17.7,DC Fast,Ola S1 Pro,285
S023405,ST010,ChargeZone - Pashan,18.5371,73.7977,3,2024-07-01 06:14:00,26,5.1,DC Fast,MG ZS EV,90
S023406,ST006,ChargeZone - Viman Nagar,18.5679,73.9143,5,2024-05-23 03:05:00,81,17.8,AC Level 2,Hyundai Kona Electric,297
S023407,ST023,Ather Grid - Baner,18.559,73.7868,3,2024-08-11 05:13:00,44,10.2,DC Fast,MG ZS EV,154
S023408,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-12-13 19:37:00,45,9.1,DC Fast,Tata Nexon EV,161
S023409,ST021,Ather Grid - Koregaon Park,18.5362,73.8938,3,2024-03-30 15:56:00,58,10.8,AC Level 2,Tata Tigor EV,174
S023410,ST001,ChargeZone - Hinjewadi Phase 1,18.5912,73.7389,6,2024-09-02 18:37:00,66,12.6,DC Fast,Tata Nexon EV,210
S023411,ST039,Jio-BP EV - Hinjewadi,18.5912,73.7389,6,2024-06-11 07:51:00,49,12.0,DC Fast,Tata Tiago EV,195
S023412,ST018,Tata Power EZ - Kothrud,18.5074,73.8077,4,2024-12-21 08:19:00,50,11.8,DC Fast,Kia EV6,202
S023413,ST042,Jio-BP EV - Kharadi,18.5538,73.9394,5,2024-05-14 13:03:00,49,11.3,AC Level 2,Mahindra XUV400,183
S023414,ST039,Jio-BP EV - Hinjewadi,18.5912,73.7389,6,2024-04-20 06:06:00,35,9.1,DC Fast,BYD Atto 3,131
S023415,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-02-26 18:52:00,59,12.1,DC Fast,Ather 450X,211
S023416,ST046,MG EV Hub - Magarpatta,18.5089,73.9259,4,2024-10-11 20:34:00,71,14.5,DC Fast,Mahindra XUV400,223
S023417,ST005,ChargeZone - Pimpri Chinchwad,18.6279,73.8009,4,2024-08-23 12:44:00,102,24.7,AC Level 2,BYD Atto 3,430
S023418,ST001,ChargeZone - Hinjewadi Phase 1,18.5912,73.7389,6,2024-12-26 17:06:00,91,23.7,AC Level 2,Ather 450X,393
S023419,ST008,ChargeZone - Deccan Gymkhana,18.5197,73.8419,3,2024-07-24 08:26:00,63,17.0,DC Fast,Tata Tiago EV,259
S023420,ST040,Jio-BP EV - Baner,18.559,73.7868,5,2024-03-02 09:17:00,59,10.7,DC Fast,Mahindra XUV400,158
S023421,ST042,Jio-BP EV - Kharadi,18.5538,73.9394,5,2024-06-09 09:26:00,70,16.0,DC Fast,Tata Tigor EV,249
S023422,ST001,ChargeZone - Hinjewadi Phase 1,18.5912,73.7389,6,2024-10-23 17:30:00,94,19.4,AC Level 2,BYD Atto 3,316
S023423,ST008,ChargeZone - Deccan Gymkhana,18.5197,73.8419,3,2024-03-27 08:06:00,34,8.7,DC Fast,MG Comet EV,145
S023424,ST038,HPCL EV - Baner,18.559,73.7868,3,2024-03-21 17:05:00,50,10.4,AC Level 2,Mahindra XUV400,177
S023425,ST001,ChargeZone - Hinjewadi Phase 1,18.5912,73.7389,6,2024-10-06 16:59:00,87,20.1,AC Level 2,Mahindra XUV400,344
S023426,ST037,HPCL EV - Viman Nagar,18.5679,73.9143,4,2024-03-22 20:53:00,75,18.2,DC Fast,MG Comet EV,308
S023427,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-09-17 20:21:00,47,11.9,DC Fast,Hyundai Kona Electric,188
S023428,ST046,MG EV Hub - Magarpatta,18.5089,73.9259,4,2024-08-14 06:03:00,66,12.8,DC Fast,Kia EV6,213
S023429,ST034,HPCL EV - Shivajinagar,18.5308,73.8474,4,2024-01-27 06:51:00,60,13.0,DC Fast,Hyundai Kona Electric,216
S023430,ST047,MG EV Hub - Wakad,18.5985,73.7615,3,2024-09-03 13:12:00,36,8.6,DC Fast,MG ZS EV,131
S023431,ST012,Tata Power EZ - Westend Mall Aundh,18.5584,73.807,6,2024-12-28 14:27:00,52,13.7,DC Fast,MG ZS EV,198
S023432,ST008,ChargeZone - Deccan Gymkhana,18.5197,73.8419,3,2024-06-20 07:33:00,48,11.6,DC Fast,Tata Tiago EV,164
S023433,ST012,Tata Power EZ - Westend Mall Aundh,18.5584,73.807,6,2024-02-05 16:53:00,75,17.6,DC Fast,Hyundai Ioniq 5,249
S023434,ST047,MG EV Hub - Wakad,18.5985,73.7615,3,2024-09-07 12:57:00,48,11.6,DC Fast,BYD Atto 3,201
S023435,ST005,ChargeZone - Pimpri Chinchwad,18.6279,73.8009,4,2024-10-06 19:08:00,48,8.7,DC Fast,Tata Tiago EV,145
S023436,ST042,Jio-BP EV - Kharadi,18.5538,73.9394,5,2024-05-20 13:42:00,60,12.4,AC Level 2,Kia EV6,174
S023437,ST002,ChargeZone - Magarpatta City,18.5089,73.9259,6,2024-07-04 18:13:00,60,13.4,AC Level 2,Mahindra XUV400,216
S023438,ST039,Jio-BP EV - Hinjewadi,18.5912,73.7389,6,2024-08-13 16:06:00,66,14.1,DC Fast,Ather 450X,247
S023439,ST048,MG EV Hub - Koregaon Park,18.5362,73.8938,3,2024-02-11 21:22:00,63,17.0,AC Level 2,Tata Punch EV,253
S023440,ST005,ChargeZone - Pimpri Chinchwad,18.6279,73.8009,4,2024-10-14 22:35:00,39,9.8,DC Fast,Mahindra XUV400,139
S023441,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-12-06 11:09:00,68,14.5,AC Level 2,BYD Atto 3,259
S023442,ST049,MG EV Hub - Kharadi,18.5538,73.9394,3,2024-04-11 19:50:00,44,9.8,DC Fast,Tata Punch EV,168
S023443,ST048,MG EV Hub - Koregaon Park,18.5362,73.8938,3,2024-09-23 06:27:00,119,30.4,AC Level 2,Ather 450X,429
S023444,ST028,Ather Grid - Pimpri,18.6279,73.8009,3,2024-04-20 12:52:00,34,7.7,DC Fast,BYD Atto 3,136
S023445,ST040,Jio-BP EV - Baner,18.559,73.7868,5,2024-06-11 07:09:00,116,30.2,AC Level 2,Kia EV6,474
S023446,ST024,Ather Grid - Hinjewadi,18.5912,73.7389,3,2024-12-26 02:33:00,36,6.8,DC Fast,Tata Punch EV,105
S023447,ST027,Ather Grid - Wakad,18.5985,73.7615,3,2024-04-06 07:50:00,96,23.1,AC Level 2,Mahindra BE 6e,338
S023448,ST030,BPCL EV - Hadapsar,18.5018,73.926,4,2024-03-18 04:20:00,59,12.9,DC Fast,Hyundai Ioniq 5,188
S023449,ST024,Ather Grid - Hinjewadi,18.5912,73.7389,3,2024-04-01 21:46:00,46,10.4,AC Level 2,Mahindra XUV400,149
S023450,ST014,Tata Power EZ - Kharadi,18.5538,73.9394,5,2024-11-09 08:40:00,88,17.5,AC Level 2,Mahindra BE 6e,245
S023451,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-10-26 18:31:00,35,8.3,DC Fast,Kia EV6,147
S023452,ST015,Tata Power EZ - Hinjewadi,18.5912,73.7389,6,2024-11-09 18:16:00,33,6.9,DC Fast,Kia EV6,113
S023453,ST007,ChargeZone - Kharadi,18.5538,73.9394,4,2024-11-19 07:37:00,65,15.3,AC Level 2,Tata Punch EV,254
S023454,ST035,HPCL EV - Kharadi,18.5538,73.9394,4,2024-05-16 18:59:00,25,6.7,DC Fast,MG Comet EV,113
S023455,ST030,BPCL EV - Hadapsar,18.5018,73.926,4,2024-06-13 04:31:00,76,19.7,AC Level 2,Ather 450X,336
S023456,ST009,ChargeZone - Katraj,18.453,73.8671,3,2024-06-12 13:36:00,73,15.0,AC Level 2,Mahindra BE 6e,263
S023457,ST033,BPCL EV - Wakad,18.5985,73.7615,4,2024-04-10 05:20:00,64,14.2,DC Fast,MG Comet EV,246
S023458,ST038,HPCL EV - Baner,18.559,73.7868,3,2024-05-14 19:29:00,64,16.5,DC Fast,MG ZS EV,282
S023459,ST022,Ather Grid - FC Road,18.5308,73.8474,3,2024-02-29 11:21:00,76,20.3,AC Level 2,Tata Tigor EV,326
S023460,ST009,ChargeZone - Katraj,18.453,73.8671,3,2024-04-17 10:47:00,75,13.8,DC Fast,Tata Punch EV,202
S023461,ST012,Tata Power EZ - Westend Mall Aundh,18.5584,73.807,6,2024-10-26 08:14:00,22,5.7,DC Fast,Ather 450X,99
S023462,ST024,Ather Grid - Hinjewadi,18.5912,73.7389,3,2024-03-28 17:03:00,35,7.2,DC Fast,Tata Punch EV,115
S023463,ST018,Tata Power EZ - Kothrud,18.5074,73.8077,4,2024-09-01 12:09:00,28,7.3,DC Fast,Hyundai Kona Electric,118
S023464,ST028,Ather Grid - Pimpri,18.6279,73.8009,3,2024-04-10 17:51:00,47,10.9,DC Fast,Tata Tigor EV,164
S023465,ST008,ChargeZone - Deccan Gymkhana,18.5197,73.8419,3,2024-06-02 19:57:00,58,10.5,DC Fast,Mahindra XUV400,177
S023466,ST033,BPCL EV - Wakad,18.5985,73.7615,4,2024-10-31 20:10:00,50,11.4,DC Fast,Hyundai Kona Electric,176
S023467,ST050,MG EV Hub - Hadapsar,18.5018,73.926,3,2024-11-17 08:43:00,41,10.6,DC Fast,MG ZS EV,178
S023468,ST030,BPCL EV - Hadapsar,18.5018,73.926,4,2024-05-12 10:39:00,85,16.2,AC Level 2,Tata Nexon EV,240
S023469,ST036,HPCL EV - Hinjewadi,18.5912,73.7389,4,2024-10-31 07:08:00,48,8.7,DC Fast,Tata Tiago EV,141
S023470,ST027,Ather Grid - Wakad,18.5985,73.7615,3,2024-04-01 07:25:00,48,11.5,DC Fast,Hyundai Kona Electric,187
